Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y,source_file,cleaned_date
McGann Park,,Hyde Park,192.0,Drinking Fountain,UA,M-Elkay,,,,POINT (-71.12751528299998 42.264481724000063),-71.12751528299998,42.26448172400006,park_features.csv,2025-11-30 19:58:11
Garvey Playground,,Dorchester,130.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.045267617999968 42.287655689000076),-71.04526761799997,42.28765568900008,park_features.csv,2025-11-30 19:58:11
Garvey Playground,,Dorchester,130.0,Fitness Equipment,,,,,,POINT (-71.045508405999954 42.287507575000063),-71.04550840599995,42.28750757500006,park_features.csv,2025-11-30 19:58:11
Quincy Street Play Area,,Roxbury,250.0,Fitness Equipment,,,,,UA,POINT (-71.079432581999981 42.314756586000044),-71.07943258199998,42.31475658600005,park_features.csv,2025-11-30 19:58:11
McConnell Park,,Dorchester,191.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.052509289999989 42.308118648000061),-71.05250928999999,42.30811864800006,park_features.csv,2025-11-30 19:58:11
McConnell Park,,Dorchester,191.0,Restroom,Portable Restroom Pad,,,Pad Capacity: 2,,POINT (-71.05305187099998 42.308026414000039),-71.05305187099998,42.30802641400004,park_features.csv,2025-11-30 19:58:11
Savin Hill Park,,Dorchester,276.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.048392674999945 42.310168669000063),-71.04839267499995,42.31016866900006,park_features.csv,2025-11-30 19:58:11
Little Scobie Playground,,Roxbury,181.0,Skate Spot,,,,,,POINT (-71.08060514899995 42.322922606000077),-71.08060514899995,42.32292260600008,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Fitness Equipment,,,,,,POINT (-71.096588939999947 42.274771636000025),-71.09658893999995,42.274771636000025,park_features.csv,2025-11-30 19:58:11
Garvey Playground,,Dorchester,130.0,Athletic Field,Combo,"Baseball,Football,Lacrosse",Artificial Turf,UA,,POINT (-71.04572679599994 42.288182721000055),-71.04572679599994,42.288182721000055,park_features.csv,2025-11-30 19:58:11
Doherty/Gibson Playground,,Dorchester,88.0,Athletic Field,Softball,,Natural Turf,UA,,POINT (-71.061352296999985 42.297974317000069),-71.06135229699998,42.29797431700007,park_features.csv,2025-11-30 19:58:11
Iacono/Readville Playground,,Hyde Park,160.0,Fitness Equipment,,,,,,POINT (-71.135762317999934 42.239435566000054),-71.13576231799993,42.239435566000054,park_features.csv,2025-11-30 19:58:11
Dorchester Park,,Dorchester,90.0,Athletic Field,Baseball,,Natural Turf,,,POINT (-71.063257829999941 42.278193055000031),-71.06325782999994,42.27819305500003,park_features.csv,2025-11-30 19:58:11
Dorchester Park,,Dorchester,90.0,Athletic Field,Little League,,Natural Turf,UA,,POINT (-71.061513519999949 42.276163175000079),-71.06151351999995,42.27616317500008,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.096722394999972 42.31002483900005),-71.09672239499997,42.31002483900005,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.091663679999954 42.308940879000033),-71.09166367999995,42.30894087900003,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Drinking Fountain,"Pet,Bottle Filler,Drinking",,,,,POINT (-71.091702335999969 42.307921155000031),-71.09170233599997,42.30792115500003,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.07267974399997 42.285546367000052),-71.07267974399997,42.285546367000045,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.072766018999971 42.286081166000031),-71.07276601899997,42.28608116600003,park_features.csv,2025-11-30 19:58:11
Cutillo Park,,Central Boston,77.0,Basketball,Full,Tri-Cycle Track,,,,POINT (-71.05647849099995 42.363614633000054),-71.05647849099995,42.363614633000054,park_features.csv,2025-11-30 19:58:11
Cutillo Park,,Central Boston,77.0,Playground,,,,,5-12,POINT (-71.056227295999975 42.363615134000042),-71.05622729599997,42.36361513400004,park_features.csv,2025-11-30 19:58:11
Cutillo Park,,Central Boston,77.0,Fitness Equipment,,,,,,POINT (-71.056280250999976 42.363392710000028),-71.05628025099998,42.363392710000035,park_features.csv,2025-11-30 19:58:11
Cutillo Park,,Central Boston,77.0,Drinking Fountain,"Drinking, Bottle Filler",,,,,POINT (-71.056404480999959 42.363545545000079),-71.05640448099996,42.36354554500008,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.073076327999956 42.286233057000061),-71.07307632799996,42.28623305700006,park_features.csv,2025-11-30 19:58:11
Jefferson Playground,,Jamaica Plain,165.0,Athletic Field,Baseball,,,,,POINT (-71.108614317999979 42.326028036000025),-71.10861431799998,42.326028036000025,park_features.csv,2025-11-30 19:58:11
Doherty/Gibson Playground,,Dorchester,88.0,Athletic Field,Baseball,UA,Natural Turf,UA,,POINT (-71.062109074999967 42.297079188000055),-71.06210907499997,42.297079188000055,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.123668159999966 42.28754095100004),-71.12366815999997,42.28754095100004,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.124166601999946 42.287932011000066),-71.12416660199995,42.287932011000066,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.125440697999977 42.288617750000071),-71.12544069799998,42.28861775000007,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.156696930999942 42.28198423300006),-71.15669693099994,42.28198423300007,park_features.csv,2025-11-30 19:58:11
Hynes Playground,,West Roxbury,159.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.153315608999947 42.295174499000041),-71.15331560899995,42.29517449900004,park_features.csv,2025-11-30 19:58:11
Msgr. Reynolds Playground,,South End,202.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.070734197999968 42.340473440000039),-71.07073419799997,42.34047344000004,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Drinking Fountain,Drinking,,,,,POINT (-71.067645691999985 42.343510956000046),-71.06764569199999,42.343510956000046,park_features.csv,2025-11-30 19:58:11
Carter Playground,,Roxbury,43.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.085595582999986 42.339280150000036),-71.08559558299999,42.33928015000003,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Basketball,Full,,,,,POINT (-71.108356514999969 42.307652955000037),-71.10835651499997,42.30765295500004,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Basketball,Full,,,,,POINT (-71.108449721999989 42.307512614000075),-71.10844972199999,42.307512614000075,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Tennis,Full,,,,,POINT (-71.107295517999944 42.308401359000072),-71.10729551799994,42.30840135900007,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Tennis,Full,,,,,POINT (-71.107421581999972 42.308474255000078),-71.10742158199997,42.30847425500008,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Tennis,Full,,,,,POINT (-71.107554350999976 42.308540209000057),-71.10755435099998,42.30854020900006,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Pickleball,Full,,,,,POINT (-71.107723655999962 42.308339411000077),-71.10772365599996,42.30833941100008,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Pickleball,Full,,,,,POINT (-71.107644294999943 42.308297798000069),-71.10764429499994,42.30829779800007,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Pickleball,Full,,,,,POINT (-71.107553558999939 42.308250294000061),-71.10755355899994,42.30825029400006,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Pickleball,Full,,,,,POINT (-71.107479919999946 42.308207959000072),-71.10747991999995,42.30820795900007,park_features.csv,2025-11-30 19:58:11
English H.S. Athletic Fields,,Jamaica Plain,107.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.107496000999959 42.308077413000035),-71.10749600099996,42.308077413000035,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.043339366999987 42.370193487000051),-71.04333936699999,42.37019348700005,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.043162569999936 42.369699320000052),-71.04316256999994,42.369699320000045,park_features.csv,2025-11-30 19:58:11
Leo F. McCarthy Playground,,Charlestown,101.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.068082367999978 42.379337686000042),-71.06808236799998,42.37933768600004,park_features.csv,2025-11-30 19:58:11
Doris F. Tillman Playground,,Roxbury,174.0,Drinking Fountain,Drinking,,,,,POINT (-71.090597758999934 42.32712491500007),-71.09059775899993,42.32712491500007,park_features.csv,2025-11-30 19:58:11
Medal of Honor Park,,South Boston,196.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.032608299999936 42.337048841000069),-71.03260829999994,42.33704884100007,park_features.csv,2025-11-30 19:58:11
East Boston Memorial Park I,,East Boston,98.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.031345254999962 42.371650514000066),-71.03134525499996,42.371650514000066,park_features.csv,2025-11-30 19:58:11
Smith Playground,,Allston-Brighton,284.0,Drinking Fountain,"Pet,Bottle Filler,Drinking",,,,,POINT (-71.131288069999982 42.366464028000053),-71.13128806999998,42.36646402800005,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Pickleball,,,,,,POINT (-71.049453059999962 42.325709071000063),-71.04945305999996,42.32570907100006,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Pickleball,,,,,,POINT (-71.049287164999953 42.325691937000045),-71.04928716499995,42.325691937000045,park_features.csv,2025-11-30 19:58:11
Flaherty Park,,South Boston,118.0,Drinking Fountain,Drinking,,,,,POINT (-71.052947049999943 42.341876134000074),-71.05294704999994,42.341876134000074,park_features.csv,2025-11-30 19:58:11
A Street Park,,South Boston,335.0,Drinking Fountain,"Pet,Drinking",,,,,POINT (-71.053184792999957 42.343365385000027),-71.05318479299996,42.34336538500003,park_features.csv,2025-11-30 19:58:11
A Street Park,,South Boston,335.0,Drinking Fountain,Drinking,,,,,POINT (-71.053341039999964 42.343365669000036),-71.05334103999996,42.34336566900003,park_features.csv,2025-11-30 19:58:11
Cuneo Park,,East Boston,74.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.016955638999946 42.383712544000048),-71.01695563899995,42.38371254400005,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.043647374999978 42.370414185000072),-71.04364737499998,42.37041418500007,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.042960280999978 42.369943081000031),-71.04296028099998,42.36994308100003,park_features.csv,2025-11-30 19:58:11
McConnell Park,,Dorchester,191.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.053088055999979 42.309448547000045),-71.05308805599998,42.309448547000045,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Drinking Fountain,Drinking,,,,,POINT (-71.081603369999982 42.29265145200003),-71.08160336999998,42.29265145200003,park_features.csv,2025-11-30 19:58:11
Elliot Norton Park,,Central Boston,104.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.065832867999973 42.349070552000057),-71.06583286799997,42.34907055200006,park_features.csv,2025-11-30 19:58:11
Brophy Park,,East Boston,33.0,Drinking Fountain,Drinking,,,,,POINT (-71.033200138999973 42.365837843000065),-71.03320013899997,42.365837843000065,park_features.csv,2025-11-30 19:58:11
The Fenway I,,Fenway/Longwood,2194.0,Drinking Fountain,"Pet,Bottle Filler,Drinking",,,,,POINT (-71.09226819099996 42.341458956000054),-71.09226819099996,42.341458956000054,park_features.csv,2025-11-30 19:58:11
Moakley Park,,South Boston,200.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.051291037999988 42.32452780400007),-71.05129103799999,42.32452780400007,park_features.csv,2025-11-30 19:58:11
Charlestown H.S. Athletic Fields,,Charlestown,51.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.059533906999945 42.381644033000043),-71.05953390699995,42.38164403300004,park_features.csv,2025-11-30 19:58:11
Charlestown H.S. Athletic Fields,,Charlestown,51.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.060117213999945 42.381248171000038),-71.06011721399994,42.38124817100004,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.084344294999937 42.291129535000039),-71.08434429499994,42.29112953500004,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.087776123999959 42.293371070000035),-71.08777612399996,42.293371070000035,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.083607130999951 42.292853114000025),-71.08360713099995,42.292853114000025,park_features.csv,2025-11-30 19:58:11
Puopolo Playground,,Central Boston,248.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.054696022999963 42.368072317000042),-71.05469602299996,42.36807231700004,park_features.csv,2025-11-30 19:58:11
Langone Park,,Central Boston,175.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.05652556299998 42.368525076000026),-71.05652556299998,42.368525076000026,park_features.csv,2025-11-30 19:58:11
Madison Park H.S. Athletic Fields,,Roxbury,183.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.086282123999979 42.332378610000035),-71.08628212399998,42.332378610000035,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.097947251999983 42.275195506000045),-71.09794725199998,42.275195506000045,park_features.csv,2025-11-30 19:58:11
Children's Park,,Dorchester,55.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.078241402999936 42.310696953000047),-71.07824140299994,42.31069695300005,park_features.csv,2025-11-30 19:58:11
Cassidy Playground,,Allston-Brighton,44.0,Drinking Fountain,Bottle Filler,,,,,POINT (-71.151787218999971 42.334062720000077),-71.15178721899997,42.33406272000008,park_features.csv,2025-11-30 19:58:11
Cassidy Playground,,Allston-Brighton,44.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.151284779999969 42.335316938000062),-71.15128477999997,42.33531693800006,park_features.csv,2025-11-30 19:58:11
Crawford Street Playground,,Roxbury,73.0,Playground,,,,,"2-5,5-12",POINT (-71.092199185999959 42.315889483000035),-71.09219918599996,42.315889483000035,park_features.csv,2025-11-30 19:58:11
Crawford Street Playground,,Roxbury,73.0,Fitness Equipment,,,,,,POINT (-71.092701400999943 42.315205336000076),-71.09270140099994,42.31520533600008,park_features.csv,2025-11-30 19:58:11
Crawford Street Playground,,Roxbury,73.0,Tricycle Track,,,,,,POINT (-71.092500620999942 42.315703377000034),-71.09250062099994,42.315703377000034,park_features.csv,2025-11-30 19:58:11
Crawford Street Playground,,Roxbury,73.0,Athletic Field,Softball,,Natural Turf,,,POINT (-71.092866400999981 42.315525336000064),-71.09286640099998,42.315525336000064,park_features.csv,2025-11-30 19:58:11
Crawford Street Playground,,Roxbury,73.0,Drinking Fountain,"Drinking, Bottle Filler",,,,,POINT (-71.092345288999979 42.315796969000075),-71.09234528899998,42.315796969000075,park_features.csv,2025-11-30 19:58:11
Langone Park,,Central Boston,175.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.055749501999969 42.368406057000072),-71.05574950199997,42.36840605700007,park_features.csv,2025-11-30 19:58:11
Malcolm X Park,,Roxbury,186.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.089674500999934 42.32240459500008),-71.08967450099993,42.32240459500008,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.097557638999945 42.27457835000007),-71.09755763899994,42.27457835000007,park_features.csv,2025-11-30 19:58:11
South Street Mall & Courts,,Jamaica Plain,288.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.11529154699997 42.307802120000076),-71.11529154699997,42.30780212000008,park_features.csv,2025-11-30 19:58:11
Hynes Playground,,West Roxbury,159.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.153354627999988 42.295397384000069),-71.15335462799999,42.29539738400007,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.096415444999934 42.275094625000065),-71.09641544499993,42.275094625000065,park_features.csv,2025-11-30 19:58:11
Quincy Street Play Area,,Roxbury,250.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.079411270999969 42.314781544000027),-71.07941127099997,42.31478154400003,park_features.csv,2025-11-30 19:58:11
Ronan Park,,Dorchester,268.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.063092153999946 42.303936573000044),-71.06309215399995,42.30393657300005,park_features.csv,2025-11-30 19:58:11
Ronan Park,,Dorchester,268.0,Drinking Fountain,"BottleFiller,Drinking",,,,,POINT (-71.062219436999953 42.304735443000027),-71.06221943699995,42.30473544300003,park_features.csv,2025-11-30 19:58:11
Smith Playground,,Allston-Brighton,284.0,Drinking Fountain,"Pet,Bottle Filler,Drinking",,,,,POINT (-71.131337405999943 42.366447261000076),-71.13133740599994,42.36644726100008,park_features.csv,2025-11-30 19:58:11
