Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y
Jamaica Pond Park,N/A,Jamaica Plain,163,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.117547988999945 42.315655993000064),-71.117547988999945,42.315655993000064
Millennium Park I,N/A,West Roxbury,198,Playground,Bucket Swing,N/A,N/A,N/A,"0-2,2-5,5-12",POINT (-71.181101148999971 42.282557561000033),-71.181101148999971,42.282557561000033
Millennium Park I,N/A,West Roxbury,198,Athletic Field,Soccer,N/A,Natural Turf,UA,N/A,POINT (-71.179157404999955 42.281927016000054),-71.179157404999955,42.281927016000054
Millennium Park I,N/A,West Roxbury,198,Athletic Field,Soccer,N/A,Natural Turf,UA,N/A,POINT (-71.182511973999965 42.281707536000056),-71.182511973999965,42.281707536000056
Millennium Park I,N/A,West Roxbury,198,Athletic Field,Soccer,N/A,Natural Turf,UA,N/A,POINT (-71.179910463999988 42.283066635000068),-71.179910463999988,42.283066635000068
Millennium Park I,N/A,West Roxbury,198,Parking Lot,N/A,8,158,N/A,N/A,POINT (-71.180820973999971 42.281598975000065),-71.180820973999971,42.281598975000065
Millennium Park I,N/A,West Roxbury,198,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.180502273999934 42.282330745000024),-71.180502273999934,42.282330745000024
Millennium Park I,N/A,West Roxbury,198,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.178499373999955 42.283691345000079),-71.178499373999955,42.283691345000079
Millennium Park I,N/A,West Roxbury,198,Parking Lot,N/A,4,63,N/A,N/A,POINT (-71.178259203999971 42.283423910000067),-71.178259203999971,42.283423910000067
Millennium Park I,N/A,West Roxbury,198,Parking Lot,N/A,4,56,N/A,N/A,POINT (-71.177808359999972 42.282357834000038),-71.177808359999972,42.282357834000038
Millennium Park I,N/A,West Roxbury,198,Parking Lot,N/A,4,53,N/A,N/A,POINT (-71.184358084999985 42.280351264000046),-71.184358084999985,42.280351264000046
Millennium Park I,N/A,West Roxbury,198,Restroom,Covered Portable Restroom Pad,N/A,N/A,Pad Capacity: 3,N/A,POINT (-71.181016365999938 42.282159600000057),-71.181016365999938,42.282159600000057
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Tennis,Full,N/A,N/A,N/A,N/A,POINT (-71.175785295999958 42.282106415000044),-71.175785295999958,42.282106415000044
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Basketball,Half,N/A,N/A,N/A,N/A,POINT (-71.175961014999984 42.28221155500006),-71.175961014999984,42.282211555000060
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Basketball,Half,N/A,N/A,N/A,N/A,POINT (-71.175760714999967 42.282275015000039),-71.175760714999967,42.282275015000039
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Tennis,Full,Pickleball x 1,N/A,N/A,N/A,POINT (-71.175938187999975 42.28256611900008),-71.175938187999975,42.282566119000080
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Athletic Field,Combo,"Soccer,Football,Lacrosse",Artificial Turf,N/A,N/A,POINT (-71.176637324999945 42.282612525000047),-71.176637324999945,42.282612525000047
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Athletic Field,Softball,N/A,Artificial Turf,N/A,N/A,POINT (-71.175652665999962 42.281791865000059),-71.175652665999962,42.281791865000059
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Athletic Field,Baseball,N/A,Artificial Turf,N/A,N/A,POINT (-71.17670256599996 42.28085754600005),-71.176702565999960,42.280857546000050
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Athletic Field,Soccer,N/A,Artificial Turf,N/A,N/A,POINT (-71.175993889999972 42.281239051000057),-71.175993889999972,42.281239051000057
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Tennis,Full,Pickleball x 1,N/A,N/A,N/A,POINT (-71.175963044999946 42.282897425000044),-71.175963044999946,42.282897425000044
Brighton Common,N/A,Allston-Brighton,32,Electrical Outlet,N/A,N/A,N/A,N/A,N/A,POINT (-71.153515618999961 42.34805123700005),-71.153515618999961,42.348051237000050
Hardiman Playground,N/A,Allston-Brighton,143,Flagpole,Unlit ,35,N/A,USA 5X8,N/A,POINT (-71.165871429999982 42.351503131000072),-71.165871429999982,42.351503131000072
Portsmouth Street Playground,N/A,Allston-Brighton,243,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.144794760999957 42.359482383000056),-71.144794760999957,42.359482383000056
Byrne Playground,N/A,Dorchester,39,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.052244086999963 42.301034530000038),-71.052244086999963,42.301034530000038
Ronan Park,N/A,Dorchester,268,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.063209251999979 42.303885229000059),-71.063209251999979,42.303885229000059
Ronan Park,N/A,Dorchester,268,Flagpole,Unlit ,25,Aluminum ,USA 5X8,N/A,POINT (-71.063434448999942 42.304680796000071),-71.063434448999942,42.304680796000071
Dorchester Park,N/A,Dorchester,90,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.061398709999935 42.275914305000072),-71.061398709999935,42.275914305000072
Ceylon Park,N/A,Dorchester,49,Athletic Field,Combo,"Soccer,Lacrosse",Synthetic Turf,N/A,N/A,POINT (-71.073527341999977 42.310302590000049),-71.073527341999977,42.310302590000049
Ross Playground,N/A,Hyde Park,270,Flagpole,Unlit ,30,Aluminum ,USA 5X8,N/A,POINT (-71.112989341999935 42.263090807000026),-71.112989341999935,42.263090807000026
Ernst Chery Jr. Playground,N/A,Mattapan,109,Hose Bibb,Spigot,Above Ground ,N/A,N/A,N/A,POINT (-71.09920677599996 42.274206269000047),-71.099206775999960,42.274206269000047
Clifford Playground,N/A,Roxbury,59,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.067148634999967 42.326879835000057),-71.067148634999967,42.326879835000057
Franklin Park,N/A,Roxbury,124,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.091640355999971 42.308951719000049),-71.091640355999971,42.308951719000049
Cassidy Playground,N/A,Allston-Brighton,44,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.150958825999965 42.335377320000077),-71.150958825999965,42.335377320000077
Joyce Playground,N/A,Allston-Brighton,169,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.151604701999986 42.345136270000069),-71.151604701999986,42.345136270000069
Rogers Park,N/A,Allston-Brighton,267,Flagpole,Unlit,35,Aluminum ,N/A,N/A,POINT (-71.159176792999972 42.347661287000051),-71.159176792999972,42.347661287000051
McKinney Playground,N/A,Allston-Brighton,193,Electrical Outlet,Athletic Lighting (scoreboard),N/A,N/A,N/A,N/A,POINT (-71.153339252999956 42.354435909000074),-71.153339252999956,42.354435909000074
Hardiman Playground,N/A,Allston-Brighton,143,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.166337554999984 42.35143135800007),-71.166337554999984,42.351431358000070
Ringer Playground,N/A,Allston-Brighton,259,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.137543003999951 42.350930679000044),-71.137543003999951,42.350930679000044
Portsmouth Street Playground,N/A,Allston-Brighton,243,Flagpole,Unlit ,30,Aluminum ,N/A,N/A,POINT (-71.144901645999937 42.359284344000059),-71.144901645999937,42.359284344000059
Hobart Park,N/A,Allston-Brighton,154,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.161264335999988 42.355573172000049),-71.161264335999988,42.355573172000049
Byrne Playground,N/A,Dorchester,39,Flagpole,Unlit ,40,Aluminum ,N/A,N/A,POINT (-71.051798582999936 42.300900949000038),-71.051798582999936,42.300900949000038
Hemenway Playground,N/A,Dorchester,151,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.057080268999982 42.291467093000051),-71.057080268999982,42.291467093000051
Flaherty Playground,N/A,Jamaica Plain,119,Drinking Fountain,"Pet,Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.104181509999933 42.31181295500005),-71.104181509999933,42.311812955000050
Flaherty Playground,N/A,Jamaica Plain,119,Dog Park,All Dogs,N/A,N/A,N/A,N/A,POINT (-71.104392684999937 42.311789606000048),-71.104392684999937,42.311789606000048
Flaherty Playground,N/A,Jamaica Plain,119,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.104237888999933 42.311502752000081),-71.104237888999933,42.311502752000081
Flaherty Playground,N/A,Jamaica Plain,119,Playground,N/A,N/A,N/A,N/A,5-12,POINT (-71.104417514999966 42.311457068000038),-71.104417514999966,42.311457068000038
Ross Playground,N/A,Hyde Park,270,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.111797269999954 42.263163613000074),-71.111797269999954,42.263163613000074
Long Island Courts,N/A,Harbor Islands,7286,Tennis,Full,Pickleball x1,N/A,N/A,N/A,POINT (-70.958642130999976 42.329036827000039),-70.958642130999976,42.329036827000039
Long Island Courts,N/A,Harbor Islands,7286,Tennis,Full,Pickleball x1,N/A,N/A,N/A,POINT (-70.958736347999945 42.32892062500008),-70.958736347999945,42.328920625000080
Long Island Courts,N/A,Harbor Islands,7286,Basketball,N/A,Full,N/A,N/A,N/A,POINT (-70.958953878999978 42.328705989000071),-70.958953878999978,42.328705989000071
Long Island Courts,N/A,Harbor Islands,7286,Basketball,N/A,Full,N/A,N/A,N/A,POINT (-70.959070121999957 42.328579040000079),-70.959070121999957,42.328579040000079
Sweeney Playground,N/A,South Boston,297,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.051501734999988 42.337251366000032),-71.051501734999988,42.337251366000032
,N/A,,,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.082681324999953 42.315374381000026),-71.082681324999953,42.315374381000026
Franklin Park,N/A,Roxbury,124,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.091681342999948 42.307905212000037),-71.091681342999948,42.307905212000037
Oak Square,N/A,Allston-Brighton,217,Flagpole,Unlit,80,Aluminum ,"USA 6X10, MIA 5X8",N/A,POINT (-71.167998412999964 42.350847177000048),-71.167998412999964,42.350847177000048
James H. Roberts Playground,N/A,Allston-Brighton,156,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.125456081999971 42.359460867000053),-71.125456081999971,42.359460867000053
Martin/Hilltop Playground,N/A,Dorchester,189,Flagpole,Unlit ,20,Aluminum ,USA 5X8,N/A,POINT (-71.052729449999958 42.279267640000057),-71.052729449999958,42.279267640000057
Ronan Park,N/A,Dorchester,268,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.064090320999981 42.305005966000067),-71.064090320999981,42.305005966000067
Dorchester Park,N/A,Dorchester,90,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.063704454999936 42.278274712000041),-71.063704454999936,42.278274712000041
Hunt Playground,N/A,Mattapan,6,Electrical Outlet,Pedestal ,UA,N/A,N/A,N/A,POINT (-71.097999872999935 42.275121814000045),-71.097999872999935,42.275121814000045
South Street Mall & Courts,N/A,Jamaica Plain,288,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.115289832999963 42.307763806000025),-71.115289832999963,42.307763806000025
Parkman Playground,N/A,Jamaica Plain,229,Flagpole,Unlit ,45,Aluminum ,N/A,N/A,POINT (-71.112973791999934 42.29642341400006),-71.112973791999934,42.296423414000060
Iacono/Readville Playground,N/A,Hyde Park,160,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.13577444699996 42.239022089000059),-71.135774446999960,42.239022089000059
McGann Park,N/A,Hyde Park,192,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.127376518999938 42.264375992000055),-71.127376518999938,42.264375992000055
George Wright Golf Course,N/A,Hyde Park,132,Flagpole,Unlit ,90,Aluminum ,N/A,N/A,POINT (-71.132758526999964 42.268513410000025),-71.132758526999964,42.268513410000025
John Harvard Mall,N/A,Charlestown,145,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.062580107999963 42.372580102000029),-71.062580107999963,42.372580102000029
Hayes Square,N/A,Charlestown,148,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.056930431999945 42.376933722000047),-71.056930431999945,42.376933722000047
,N/A,East Boston,,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.038854418999961 42.369984522000038),-71.038854418999961,42.369984522000038
Central Square,N/A,East Boston,48,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.039345633999972 42.374417717000028),-71.039345633999972,42.374417717000028
Brophy Park,N/A,East Boston,33,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.03371545899995 42.365485417000059),-71.033715458999950,42.365485417000059
Noyes Playground,N/A,East Boston,216,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.009897596999963 42.387853095000025),-71.009897596999963,42.387853095000025
Copp's Hill Burying Ground,N/A,Central Boston,71,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.05609067599994 42.36698321700004),-71.056090675999940,42.366983217000040
Langone Park,N/A,Central Boston,175,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.056193665999956 42.368908088000069),-71.056193665999956,42.368908088000069
Harambee Park,N/A,Dorchester,142,Flagpole,N/A,N/A,N/A,USA 6X10,N/A,POINT (-71.084286988999963 42.290965690000064),-71.084286988999963,42.290965690000064
,N/A,Mattapan,,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.094164388999957 42.267323710000028),-71.094164388999957,42.267323710000028
Franklin Park,N/A,Roxbury,124,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.089060379999978 42.300892860000033),-71.089060379999978,42.300892860000033
Riverway I,N/A,Fenway/Longwood,263,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.10439833199996 42.344615670000053),-71.104398331999960,42.344615670000053
Soldier's Monument,N/A,Jamaica Plain,341,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.116015114999982 42.309317916000055),-71.116015114999982,42.309317916000055
Mahoney Square,N/A,Jamaica Plain,185,Flagpole,N/A,N/A,N/A,N/A,N/A,POINT (-71.109931396999968 42.321885222000049),-71.109931396999968,42.321885222000049
Public Garden,N/A,Back Bay/Beacon Hill,246,Flagpole,N/A,N/A,N/A,USA 6X10,N/A,POINT (-71.068597720999946 42.353600592000078),-71.068597720999946,42.353600592000078
Charlestown H.S. Athletic Fields,N/A,Charlestown,51,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.060140183999977 42.38131256500003),-71.060140183999977,42.381312565000030
Ryan Play Area,N/A,Dorchester,275,Flagpole,Lit,50,Aluminum ,USA 5X8,N/A,POINT (-71.05648322199994 42.31765443200004),-71.056483221999940,42.317654432000040
Dell Rock,N/A,Hyde Park,84,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.122313350999946 42.26033306000005),-71.122313350999946,42.260333060000050
Moakley Park,N/A,South Boston,200,Flagpole,N/A,N/A,N/A,USA 3X5,N/A,POINT (-71.050393679999956 42.324528407000059),-71.050393679999956,42.324528407000059
Boston Common,N/A,Back Bay/Beacon Hill,27,Flagpole,N/A,N/A,N/A,USA 6X10,N/A,POINT (-71.066638091999948 42.354452953000077),-71.066638091999948,42.354452953000077
Elliot Norton Park,N/A,Central Boston,104,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.066244776999952 42.349227924000047),-71.066244776999952,42.349227924000047
Elliot Norton Park,N/A,Central Boston,104,Flagpole,N/A,N/A,N/A,MIA 5X8,N/A,POINT (-71.066238436999981 42.349181550000026),-71.066238436999981,42.349181550000026
Blackstone Square,N/A,South End,24,Flagpole,N/A,N/A,N/A,USA 6X10,N/A,POINT (-71.073318658999938 42.339428669000029),-71.073318658999938,42.339428669000029
,N/A,East Boston,,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.027975181999977 42.379062050000073),-71.027975181999977,42.379062050000073
East Boston Memorial Park I,N/A,East Boston,98,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.028536008999936 42.370848056000057),-71.028536008999936,42.370848056000057
East Boston Memorial Park I,N/A,East Boston,98,Flagpole,N/A,N/A,N/A,MIA 3X5,N/A,POINT (-71.028565468999943 42.370830200000057),-71.028565468999943,42.370830200000057
East Boston Memorial Park I,N/A,East Boston,98,Flagpole,N/A,N/A,N/A,COB 3X5,N/A,POINT (-71.028506951999987 42.370864464000078),-71.028506951999987,42.370864464000078
Medal of Honor Park,N/A,South Boston,196,Flagpole,Lit,35,Aluminum ,USA 5X8,N/A,POINT (-71.032357055999967 42.336656745000028),-71.032357055999967,42.336656745000028
Medal of Honor Park,N/A,South Boston,196,Flagpole,Lit,30,Aluminum ,COB 5X8,N/A,POINT (-71.032401017999973 42.336647012000071),-71.032401017999973,42.336647012000071
Medal of Honor Park,N/A,South Boston,196,Flagpole,Lit,30,Aluminum ,MIA 5X8,N/A,POINT (-71.03231419399998 42.336646659000053),-71.032314193999980,42.336646659000053
McConnell Park,N/A,Dorchester,191,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.052069195999934 42.308527875000038),-71.052069195999934,42.308527875000038
Daniel E. O'Connor Park,N/A,Dorchester,242,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.040418613999975 42.288523791000046),-71.040418613999975,42.288523791000046
Walsh Playground,N/A,Mattapan,312,Flagpole,N/A,N/A,N/A,USA 3X5,N/A,POINT (-71.06970813199996 42.276751905000026),-71.069708131999960,42.276751905000026
,N/A,Roxbury,,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.090993685999933 42.329986762000033),-71.090993685999933,42.329986762000033
Jeremiah Hurley Memorial Park,N/A,Hyde Park,166,Flagpole,N/A,N/A,N/A,"USA 5X8, MIA 3X5",N/A,POINT (-71.132382226999937 42.237421683000036),-71.132382226999937,42.237421683000036
,N/A,Hyde Park,,Flagpole,N/A,N/A,N/A,"USA 5X8, MIA 3X5",N/A,POINT (-71.124348096999938 42.255654578000076),-71.124348096999938,42.255654578000076
,N/A,Jamaica Plain,,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.116837292999946 42.319703680000032),-71.116837292999946,42.319703680000032
Jamaica Pond Park,N/A,Jamaica Plain,163,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.117363386999955 42.315605150000067),-71.117363386999955,42.315605150000067
Adams Park,N/A,Roslindale,1,Flagpole,N/A,N/A,N/A,"USA 5X8, MIA 3X5",N/A,POINT (-71.128534547999948 42.286494984000058),-71.128534547999948,42.286494984000058
Millennium Park I,N/A,West Roxbury,198,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.180388267999945 42.282273995000025),-71.180388267999945,42.282273995000025
West Roxbury H.S. Athletic Fields,N/A,West Roxbury,318,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.176646809999966 42.281800889000067),-71.176646809999966,42.281800889000067
Oak Square,N/A,Allston-Brighton,217,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.167810184999951 42.350816103000057),-71.167810184999951,42.350816103000057
Roberts Playground,N/A,Dorchester,265,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.072813455999949 42.286055022000028),-71.072813455999949,42.286055022000028
Adams/King Playground,N/A,Dorchester,2,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.056712165999954 42.293356347000042),-71.056712165999954,42.293356347000042
Reservation Road Park,N/A,Hyde Park,256,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.12844159499997 42.249858285000073),-71.128441594999970,42.249858285000073
Erie/Ellington Playground,N/A,Dorchester,108,Hose Bibb,Spigot ,Above Ground ,N/A,N/A,N/A,POINT (-71.083540034999942 42.301339815000063),-71.083540034999942,42.301339815000063
Rev. Loesch Family Park,N/A,Dorchester,257,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.067039183999952 42.290697038000076),-71.067039183999952,42.290697038000076
Thetford/Evans Playground,N/A,Dorchester,302,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.077554545999988 42.283233679000034),-71.077554545999988,42.283233679000034
Brewer-Burroughs Tot Lot,N/A,Jamaica Plain,31,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.115423583999984 42.311678413000038),-71.115423583999984,42.311678413000038
Winthrop Playground I,N/A,Roxbury,325,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.075538406999954 42.317723335000039),-71.075538406999954,42.317723335000039
Winthrop Playground I,N/A,Roxbury,325,Playground,Bucket Swing,N/A,N/A,N/A,2-5 & 5-12,POINT (-71.076161943999978 42.317557037000029),-71.076161943999978,42.317557037000029
Winthrop Playground I,N/A,Roxbury,325,Basketball,Full ,"Pickleball x1, Tennis x1",N/A,N/A,N/A,POINT (-71.076204405999988 42.317170335000071),-71.076204405999988,42.317170335000071
Winthrop Playground I,N/A,Roxbury,325,Basketball,Full ,"Soccer (Practice), Hockey",N/A,N/A,N/A,POINT (-71.075875405999966 42.317150335000065),-71.075875405999966,42.317150335000065
Back Bay Fens,N/A,Fenway/Longwood,13,Flagpole,N/A,N/A,N/A,USA 5X8,N/A,POINT (-71.094252145999974 42.344247937000034),-71.094252145999974,42.344247937000034
Franklin Park,N/A,Roxbury,124,Handball,N/A,N/A,N/A,N/A,N/A,POINT (-71.096396224999978 42.294814744000064),-71.096396224999978,42.294814744000064
Franklin Park,N/A,Roxbury,124,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.096826085999965 42.312007540000025),-71.096826085999965,42.312007540000025
Smith Playground,N/A,Allston-Brighton,284,Electrical Outlet,Pedestal ,N/A,N/A,N/A,N/A,POINT (-71.130903161999981 42.36545564000005),-71.130903161999981,42.365455640000050
Harambee Park,N/A,Dorchester,142,Athletic Field,Cricket,N/A,Natural Turf,Scoreboard,N/A,POINT (-71.081817405999971 42.291676340000038),-71.081817405999971,42.291676340000038
Harambee Park,N/A,Dorchester,142,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.082448405999969 42.291306341000052),-71.082448405999969,42.291306341000052
East Boston Memorial Park I,N/A,East Boston,98,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.029752777999988 42.371891164000033),-71.029752777999988,42.371891164000033
Children's Park,N/A,Dorchester,55,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.078156685999943 42.31054610700005),-71.078156685999943,42.310546107000050
Hardiman Playground,N/A,Allston-Brighton,143,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.166539183999987 42.351345041000059),-71.166539183999987,42.351345041000059
Hobart Park,N/A,Allston-Brighton,154,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.161163044999967 42.355368561000034),-71.161163044999967,42.355368561000034
James H. Roberts Playground,N/A,Allston-Brighton,156,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.125554997999984 42.35955431900004),-71.125554997999984,42.359554319000040
Ringer Playground,N/A,Allston-Brighton,259,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.137803313999939 42.350858111000036),-71.137803313999939,42.350858111000036
Boston Common,Tadpole Playground,Back Bay/Beacon Hill,27,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.064584397999965 42.356100907000041),-71.064584397999965,42.356100907000041
Boston Common,Frog Pond,Back Bay/Beacon Hill,27,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.065521657999966 42.356176757000071),-71.065521657999966,42.356176757000071
Christopher Columbus Park,N/A,Central Boston,56,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.051707131999933 42.361142446000031),-71.051707131999933,42.361142446000031
Puopolo Playground,N/A,Central Boston,248,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.054044450999982 42.367994065000062),-71.054044450999982,42.367994065000062
Doherty Playground,N/A,Charlestown,87,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.067431334999981 42.382647532000078),-71.067431334999981,42.382647532000078
Byrne Playground,N/A,Dorchester,39,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.052309374999936 42.30097631700005),-71.052309374999936,42.300976317000050
Ripley Playground,N/A,Dorchester,261,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.075979186999973 42.299242218000074),-71.075979186999973,42.299242218000074
Roberts Playground,N/A,Dorchester,265,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.072572428999933 42.286146751000047),-71.072572428999933,42.286146751000047
Ronan Park,N/A,Dorchester,268,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.063783710999985 42.305087197000034),-71.063783710999985,42.305087197000034
Thetford/Evans Playground,N/A,Dorchester,302,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.077784317999942 42.283183062000035),-71.077784317999942,42.283183062000035
Walker Playground,N/A,Mattapan,310,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.090757963999977 42.277765393000038),-71.090757963999977,42.277765393000038
Ernst Chery Jr. Playground,N/A,Mattapan,109,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.099041340999975 42.27419687500003),-71.099041340999975,42.274196875000030
Howes Playground,N/A,Roxbury,158,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.078750864999961 42.324120504000064),-71.078750864999961,42.324120504000064
Dennis Street Park,N/A,Roxbury,85,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.074729175999948 42.32231682500003),-71.074729175999948,42.322316825000030
Holborn Street Playlot,N/A,Roxbury,155,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.082684573999984 42.315328935000025),-71.082684573999984,42.315328935000025
Doris F. Tillman Playground,N/A,Roxbury,174,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.090644059999988 42.327364544000034),-71.090644059999988,42.327364544000034
Marcella Playground,N/A,Roxbury,187,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.095608698999968 42.323117085000035),-71.095608698999968,42.323117085000035
Mt. Pleasant Play Area,N/A,Roxbury,208,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.079296873999965 42.327071414000045),-71.079296873999965,42.327071414000045
Moakley Park,Dottie Curran,South Boston,200,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.051537533999976 42.324919363000049),-71.051537533999976,42.324919363000049
Sweeney Playground,N/A,South Boston,297,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.051478843999973 42.337245750000079),-71.051478843999973,42.337245750000079
Elmhurst Street Park,N/A,Dorchester,106,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.076342437999983 42.289429710000036),-71.076342437999983,42.289429710000036
Medal of Honor Park,N/A,South Boston,196,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.03240459999995 42.336994130000051),-71.032404599999950,42.336994130000051
Healy Playground,N/A,Roslindale,149,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.122524222999971 42.288005782000027),-71.122524222999971,42.288005782000027
